Patch;Eclairage;L;a;b
Patch 62;DR1;55.081345961492545;0.24235648446851998;43.48483238729488
Patch 62;DR2;54.80151316214595;0.5669550091586539;41.24210543155943
Patch 62;FR1;54.61274658779601;1.1425763164900071;39.55912449577167
Patch 62;FR2;53.34288723430282;4.0478225651400805;37.13921084269409
Patch 62;FR3;52.94728957841333;3.706870583251698;36.88546277607786
Patch 62;G1;53.01920104627426;-5.529481943165937;6.888408257233469
Patch 62;G2;52.69813009867899;-4.805122528142358;3.9252301700364534
Patch 62;L;51.80869202522153;0.24763111895070855;8.693870201174093
Patch 62;OR;53.061912133439066;0.1294614346476486;18.24025348564784
Patch 62;PC_A;51.862498470917544;2.6551638739328864;27.01853560802656
Patch 62;R1;53.32600219076184;0.1589544223541961;28.065989164273752
Patch 62;R2;54.101121277658066;0.22580461581556133;37.677670113493356
Patch 62;RB1;30.85263905536077;-13.003116745202824;5.38903034889886
Patch 62;RB2;32.48355562948484;-18.66019924824902;7.585406651596949
Patch 62;V1;42.85252017725049;-61.91572239449847;26.24184164638821
Patch 62;V2;35.9135785860801;-34.524524341160465;14.356210299180072
Patch 63;B1;50.72081395932051;-10.209792330416189;3.6831558932792774
Patch 63;B2;51.97722497116361;-13.476252923837528;4.405525210006611
Patch 63;C;52.97444412444136;-14.804819669660851;0.4425913501701295
Patch 63;DR1;52.93522889740423;0.35426240812458376;7.1989865239775686
Patch 63;DR2;52.47533417478667;0.7809392947028537;5.964107942082708
Patch 63;FR1;52.23781916692592;1.492961211414734;5.2726725082047565
Patch 63;FR2;50.919127137370154;7.2083340499826125;3.1832245837039252
Patch 63;FR3;50.42490214702286;7.733407522222957;1.963957250273185
Patch 63;G1;50.94238928405788;-11.415948921469965;-4.2277205719715605
Patch 63;G2;49.31231709757911;-7.453476103964906;-5.5064025252155036
Patch 63;L;48.36411568949063;0.6293980395203347;-6.404488458001012
Patch 63;OR;50.16182045423875;0.16875694528994956;1.2053519378034228
Patch 63;PC_A;48.50114254830338;3.9093789036767634;-0.20416909101808045
Patch 63;R1;50.5050997737718;0.2132673463629553;2.171475908705034
Patch 63;R2;51.59271610448599;0.3197455878634625;4.31411553090022
Patch 63;RB1;48.86905845973335;0.1269299771758936;-0.023789523100514742
Patch 63;RB2;48.937751402203546;-2.282270141292786;0.9174101840854876
Patch 63;V1;49.27844125505416;-3.472533908799258;1.3582767016694586
Patch 63;V2;49.21663425931753;0.15229736292010632;-0.06820552544688496
Patch 64;B1;65.36969322401418;13.136507783642394;-5.070445147793423
Patch 64;B2;63.766802960140524;14.64568327985727;-5.988732629695392
Patch 64;C;59.373941445857795;-3.196894818412066;-9.2392448666758
Patch 64;DR1;55.068648103839124;0.3608069450398155;-25.34239039051087
Patch 64;DR2;54.675080222194;0.6893920023989808;-25.234825551714167
Patch 64;FR1;54.542257619206936;1.217398589390073;-24.894854432829263
Patch 64;FR2;53.96632720922;7.264000997196152;-25.813101732683364
Patch 64;FR3;53.55392695002554;8.71689839529216;-27.56764269701708
Patch 64;G1;55.50483058462011;-13.344271473219315;-10.72335487892242
Patch 64;G2;53.338638100848456;-9.441005405183445;-11.277705588644737
Patch 64;L;51.66705945054778;-2.096322978235088;-19.239440646537354
Patch 64;OR;52.27950208958174;0.1348906591959742;-18.32542884334172
Patch 64;PC_A;50.94455609834219;3.290185388777289;-27.132339834115427
Patch 64;R1;52.608605715470176;0.199247426174054;-24.474460705463507
Patch 64;R2;53.7012762380304;0.320087255154311;-26.7681312081367
Patch 64;RB1;69.98608732329755;7.936877613695104;-3.157120813765335
Patch 64;RB2;68.22010991341566;9.698723526564756;-3.7600019441089483
Patch 64;V1;62.210126715223424;29.318242263696447;-12.341675916257056
Patch 64;V2;67.95845785590036;16.96291860876603;-7.006466662391286
Patch 65;B1;74.63264931491467;24.57639287427793;-9.326191133082219
Patch 65;B2;71.50173130853054;28.84358310329993;-11.170544573528574
Patch 65;C;64.24490103035477;4.160096131926306;-14.295091594123722
Patch 65;DR1;57.49275600924604;0.3622309818495095;-42.53968140035933
Patch 65;DR2;57.16303843941925;0.6147582889513004;-41.71070145268392
Patch 65;FR1;57.11251278342772;1.009354040743926;-40.80677519009917
Patch 65;FR2;57.08792246744828;7.2431062209211134;-40.88051384801539
Patch 65;FR3;56.74146916998126;9.314468839860869;-42.802674543355536
Patch 65;G1;59.49129005449075;-13.788586388515379;-14.108902618259812
Patch 65;G2;57.10544830759365;-10.196006882960296;-14.276253463911658
Patch 65;L;55.03358781095946;-3.873813874763543;-26.289344910965905
Patch 65;OR;54.707143422995884;0.08889308368048576;-29.598468127657874
Patch 65;PC_A;53.7482756144278;2.6007609640010254;-41.617413730580566
Patch 65;R1;55.02020252078789;0.17952930416431645;-39.142365232236244
Patch 65;R2;56.109470547678555;0.31783719569405955;-43.35975908644685
Patch 65;RB1;82.52260529399487;11.30750001243741;-4.505041650447361
Patch 65;RB2;79.85857888751653;15.252025874827769;-5.913795338187278
Patch 65;V1;70.70464898709078;42.60612916020451;-17.89908205535431
Patch 65;V2;79.35555224971496;23.643434846620124;-9.768942268114067
Patch 66;B1;46.61426211445496;-78.36094892222908;31.67603126012559
Patch 66;B2;54.44945116181103;-90.17338802557742;37.9539374490687
Patch 66;C;71.4777250341189;-25.41631535955685;34.54587593481637
Patch 66;DR1;63.97756918474418;-0.1487137136246819;59.87268612982336
Patch 66;DR2;64.06387150784337;-1.6268544783563654;56.542913749050975
Patch 66;FR1;64.52001498632532;-3.513384687459875;54.33089180592246
Patch 66;FR2;68.51124738154668;-16.255820717350545;59.54199068182541
Patch 66;FR3;68.81836119474245;-17.870878177230875;61.19852573286925
Patch 66;G1;77.42637631798092;-9.057289177183403;18.72695063442993
Patch 66;G2;77.67419917891273;-12.861954524251818;11.584545795420942
Patch 66;L;71.96017040047668;-22.476164464364125;13.817636117938715
Patch 66;OR;61.960799047860604;-0.5320169482245785;22.664208347588154
Patch 66;PC_A;65.58583778804625;-7.3995536377940985;36.511404119654124
Patch 66;R1;62.00755850502735;-0.17605713822460567;36.602582927670156
Patch 66;R2;62.7916324966359;0.10685731820475608;50.34336698685996
Patch 66;RB1;32.390821585165696;-32.969108597309784;13.723758309008582
Patch 66;RB2;35.006413460819964;-41.67893586223626;17.215959024226578
Patch 66;V1;57.25590838408647;-133.3214425990027;57.17309199620736
Patch 66;V2;44.240075577640795;-83.41227399457962;34.81154409419711
Patch 67;B1;52.26606234600345;-69.58100373139062;27.150429768496465
Patch 67;B2;59.45820684795957;-81.8409661298532;32.26643128315215
Patch 67;C;73.80254828009036;-32.16556563997675;27.318956000802853
Patch 67;DR1;63.14669662167147;-0.12886755349061918;46.05517871175607
Patch 67;DR2;63.19594104229785;-1.5898439614580595;42.85835870202918
Patch 67;FR1;63.64279301971456;-3.5075338197628203;41.03333753775128
Patch 67;FR2;67.58687606816724;-16.029444125163494;46.91731089127944
Patch 67;FR3;67.83933853825934;-17.44870207457838;48.29261862276588
Patch 67;G1;77.52001642673227;-14.827183298448453;12.796966918252473
Patch 67;G2;76.79372320727178;-15.931599407739638;6.537465577826196
Patch 67;L;70.75978312780337;-23.269724140164204;6.943343709514949
Patch 67;OR;61.06184725586577;-0.4802623547882079;18.167762572403067
Patch 67;PC_A;64.2041452972618;-6.426963275752096;29.222629480005647
Patch 67;R1;61.1186524353995;-0.15194555152320266;29.136091525406236
Patch 67;R2;61.93308822562055;0.11825520369002085;38.94469417392824
Patch 67;RB1;38.28298137540602;-24.85037830916559;10.211650066325028
Patch 67;RB2;41.189999041468894;-34.62352189434739;13.996551560280269
Patch 67;V1;58.59420272214507;-108.43159160248148;45.65663032389242
Patch 67;V2;47.171963380303595;-63.10858186375515;26.091162142413392
Patch 68;B1;63.06619022860663;-42.612472280201985;16.03082643357874
Patch 68;B2;67.90587717714533;-52.273484729130125;19.249718014042404
Patch 68;C;76.45780114535538;-31.12132191787531;14.842346006306496
Patch 68;DR1;62.749416353520004;-0.08390906543964682;16.979989255082685
Patch 68;DR2;62.77726830157751;-1.4528338580183098;14.929623556703199
Patch 68;FR1;63.2186741433603;-3.289967074662614;14.281127754704226
Patch 68;FR2;66.99420999450383;-14.294561872921385;20.679563569718717
Patch 68;FR3;67.19559250895968;-15.270132802092052;21.547606889917926
Patch 68;G1;77.2095389465779;-18.793333099880684;4.424966677163056
Patch 68;G2;75.59325451794673;-17.514310400417454;-0.0636053150673277
Patch 68;L;69.63215873758519;-22.829038459212413;-2.8966638477568862
Patch 68;OR;60.55039161720228;-0.4167663723758097;5.8979887959984545
Patch 68;PC_A;63.21646598829564;-5.399248134627054;10.582417280704593
Patch 68;R1;60.634254284199116;-0.1157248999617555;9.981623676156337
Patch 68;R2;61.49428799303904;0.14023747560504285;13.310210549312673
Patch 68;RB1;53.412993143476214;-11.362798515202055;4.575225488150281
Patch 68;RB2;55.542819887920146;-18.747098987609125;7.374914146009015
Patch 68;V1;63.36049698668833;-58.40680495193284;23.99505628550216
Patch 68;V2;56.945626574862914;-28.21157840640098;11.502001209988567
Patch 69;B1;78.1205778400497;-10.000351885046943;3.4695630645154907
Patch 69;B2;79.37675400825634;-13.396242895149458;4.239015041259608
Patch 69;C;80.69935779746542;-19.537373273338655;1.2554712692096848
Patch 69;DR1;63.15002003501881;-0.0599258553308224;-21.640949636439323
Patch 69;DR2;63.246469191646355;-1.4792294376783643;-21.96339245719574
Patch 69;FR1;63.78546777818788;-3.4212792196031128;-21.154085826824897
Patch 69;FR2;68.01433075771212;-13.046912515527309;-13.785564569267606
Patch 69;FR3;68.2512255767642;-13.136995151278363;-13.347867557958581
Patch 69;G1;78.8652871159316;-20.557786078405083;-3.961304522274922
Patch 69;G2;76.63333308525652;-18.535925438973866;-6.772818231747957
Patch 69;L;70.476578368109;-23.954298835787256;-15.522648303470788
Patch 69;OR;60.85495354331519;-0.42678015456870666;-15.67567065350708
Patch 69;PC_A;63.66906072061191;-5.592462836216894;-18.99634964761294
Patch 69;R1;60.94451889258228;-0.11355684487124318;-20.28237506534072
Patch 69;R2;61.83844390786727;0.15160026694915896;-22.846904262323232
Patch 69;RB1;75.74759343720034;-0.11768266197437205;-0.015290337499340723
Patch 69;RB2;76.15157678976503;-2.5156414650752135;0.8858396940576219
Patch 69;V1;73.73218442315383;-8.378263942383779;2.979472648351389
Patch 69;V2;74.6499175355676;0.3941700008647242;-0.31270163253001027
Patch 70;B1;88.29504432080822;11.435415179019802;-4.588743033647802
Patch 70;B2;86.81634511495868;13.456735617700277;-5.712156152519321
Patch 70;C;82.81847326417173;-6.308627188477023;-8.228781373240679
Patch 70;DR1;65.35274668804551;0.021768832467239374;-44.83498486015052
Patch 70;DR2;65.4355794338745;-1.1094102756067925;-44.0825761455774
Patch 70;FR1;65.93216848929869;-2.6761654974686855;-42.56508399534664
Patch 70;FR2;69.74786926390199;-8.623159456858264;-35.98845861608358
Patch 70;FR3;69.93203889874135;-7.738237552017802;-36.03629465534568
Patch 70;G1;79.45633663902184;-19.080411283190102;-9.601058588290346
Patch 70;G2;77.05242156108278;-17.114725365154516;-11.124696818673584
Patch 70;L;71.47809535815058;-21.023807505707204;-24.00548635498947
Patch 70;OR;63.08120089432772;-0.3530748990356325;-30.285472056157303
Patch 70;PC_A;65.41826120405884;-4.477332838204672;-38.80333899238166
Patch 70;R1;63.19030251905649;-0.07291235726419876;-39.69765076812857
Patch 70;R2;64.07359927862151;0.17241222353492347;-44.95034619615546
Patch 70;RB1;91.42953428532452;6.095341530672094;-2.5092733309437953
Patch 70;RB2;90.43860259066744;7.441318905427597;-3.0062060657415124
Patch 70;V1;82.12834525862077;19.98956000443963;-8.792572789656173
Patch 70;V2;88.09574485478188;14.60939461257843;-6.152873840338513
Patch 71;B1;53.19898641636895;-78.64997883778072;30.878944101008287
Patch 71;B2;61.152251391056566;-91.7643287530903;36.65135345477829
Patch 71;C;77.33920953609432;-34.45080150825941;31.349033319701313
Patch 71;DR1;62.57057014381304;-0.27572088134270034;46.62660122217089
Patch 71;DR2;62.7935711183419;-2.3955930210495247;43.30476309253755
Patch 71;FR1;63.4921813108072;-5.211198628817304;41.5228209940542
Patch 71;FR2;69.13951025345806;-22.79915906483332;50.00635101622595
Patch 71;FR3;69.59596843392059;-24.4970198335579;51.889029281293375
Patch 71;G1;81.83822672070008;-16.501593014361717;15.004961224102797
Patch 71;G2;81.1288301183264;-18.503983396848167;7.772244540654749
Patch 71;L;73.7351613253934;-30.304237053151382;7.011001056022681
Patch 71;OR;60.50662648022731;-0.6695870277194094;17.873118633318796
Patch 71;PC_A;65.13871114031194;-9.60273868619077;29.484533050885364
Patch 71;R1;60.507875331698685;-0.250464990345034;29.14211002072724
Patch 71;R2;61.30977731840747;0.07028992539825918;39.01745994435676
Patch 71;RB1;37.787639349585326;-29.190369887770213;12.000711113502781
Patch 71;RB2;40.95015565584272;-39.84299001222069;16.14149443332331
Patch 71;V1;60.70094174450952;-123.2247214044019;51.95635675686805
Patch 71;V2;48.05917422621512;-73.35465096393581;30.334561558326822
Patch 72;B1;58.47638544985182;-69.87946587200116;26.996431660950183
Patch 72;B2;65.81414253287934;-82.93880746690152;32.14822128217587
Patch 72;C;80.14899876557405;-36.04705504192862;26.856213162418264
Patch 72;DR1;64.06064503944047;-0.2716606609708405;37.32690143170145
Patch 72;DR2;64.28449887431451;-2.3707674964292824;34.348179326654346
Patch 72;FR1;64.98328066608148;-5.185251272970037;32.98964946147676
Patch 72;FR2;70.58378855726578;-22.51869342273183;41.85501291902518
Patch 72;FR3;71.03420095584558;-24.13028652007998;43.59527145946509
Patch 72;G1;83.47751538576891;-18.29124435368551;11.88959351364678
Patch 72;G2;82.39810145635279;-19.116219867923057;5.374513072351483
Patch 72;L;75.05196365335216;-30.179811833644322;3.7982096337008775
Patch 72;OR;62.04458383191324;-0.6467746965226895;14.584135612310224
Patch 72;PC_A;66.51906300851543;-9.280774849342087;24.60649188684938
Patch 72;R1;62.046120738915945;-0.24201258572231765;23.747405412980193
Patch 72;R2;62.82998982713799;0.06827864972930309;31.234901273321757
Patch 72;RB1;43.97153624966662;-23.530954224161405;9.603001234770204
Patch 72;RB2;47.08622360054725;-33.921386493525105;13.592190548983185
Patch 72;V1;63.518529194058786;-106.21321270711248;44.352595644630675
Patch 72;V2;52.182975256352094;-59.6447710248979;24.538940235269845
Patch 73;B1;67.15164268475644;-52.40062305138993;19.86317953039938
Patch 73;B2;73.01417102149483;-63.83025401655168;23.89479951769622
Patch 73;C;83.86357799846644;-34.32949713988409;19.428909191047296
Patch 73;DR1;66.43433806527302;-0.25224302249327035;20.267965097328776
Patch 73;DR2;66.6591372531835;-2.2707905009358154;18.08120681469616
Patch 73;FR1;67.35023684900234;-5.003174434662361;17.5000539715082
Patch 73;FR2;72.79958036838931;-21.315501836988716;26.612529578957698
Patch 73;FR3;73.23640909459884;-22.69037067250523;28.09616616505146
Patch 73;G1;85.57402348586805;-19.581263223289625;7.2968887317911735
Patch 73;G2;84.1087304679597;-19.244756277061626;1.9630022628202237
Patch 73;L;76.97747767852688;-29.31748473580098;-1.184962359753694
Patch 73;OR;64.48190257703196;-0.6112608643804585;7.385025100495324
Patch 73;PC_A;68.7083334618942;-8.738775213304905;14.049448567676915
Patch 73;R1;64.48485092222711;-0.22711796853303046;12.493512575259235
Patch 73;R2;65.24469334387959;0.06953344914056858;16.27912848782902
Patch 73;RB1;55.454781091798935;-15.197450717429394;6.131286049733409
Patch 73;RB2;58.058328666673674;-23.831217883699573;9.40777817802594
Patch 73;V1;68.63119467772142;-76.53186865523531;31.5380556834999
Patch 73;V2;60.335415407902445;-38.42114246451356;15.68776313929341
Patch 74;B1;77.19945934687355;-29.788472846826842;11.051896966209807
Patch 74;B2;80.77301612933206;-37.475346743663266;13.511178728702887
Patch 74;C;86.98786805813764;-27.521916316171126;10.51910021785929
Patch 74;DR1;68.23157660547477;-0.22223476212923643;-2.775846636990642
Patch 74;DR2;68.46845701676953;-2.1536276971866886;-3.847063422603547
Patch 74;FR1;69.16620719826577;-4.7879423772621;-3.484921001400343
Patch 74;FR2;74.54244883905297;-19.552368803159858;5.766050593928895
Patch 74;FR3;74.97074215854869;-20.455070156828516;6.937206775455529
Patch 74;G1;87.09742696847698;-19.985726045478657;2.195267746762264
Patch 74;G2;85.33100573546815;-19.096420175389316;-1.859688031274298
Patch 74;L;78.39622220007232;-28.457896627923308;-7.822538064161089
Patch 74;OR;66.30472160879776;-0.5836007302694179;-4.363968265048279
Patch 74;PC_A;70.34942455314773;-8.296009537551107;-2.539248134377936
Patch 74;R1;66.31137584247968;-0.21276970491052039;-4.6655507393357
Patch 74;R2;67.06073044766278;0.07578152648340941;-4.851361826821243
Patch 74;RB1;70.11734473683104;-6.854039880437424;2.7072482294192124
Patch 74;RB2;71.69283374214136;-12.30286068275782;4.756543159514637
Patch 74;V1;75.21960795701875;-41.516345474086;16.75262169145475
Patch 74;V2;71.53200838525272;-16.805731730215932;6.750332496877709
Patch 75;B1;87.27680316056157;-8.6323544703375;2.953861823265891
Patch 75;B2;88.35678143674326;-11.42380075246735;3.5851209342169676
Patch 75;C;89.62732297771737;-17.792596868564715;1.4642026529263275
Patch 75;DR1;69.39212340287763;-0.18701374781637803;-26.848756173011033
Patch 75;DR2;69.6563154085429;-2.041890680742231;-26.8432175529151
Patch 75;FR1;70.38167436172321;-4.591469214716648;-25.623359311039206
Patch 75;FR2;75.8076418678859;-17.531888277163677;-16.2294104017326
Patch 75;FR3;76.23414379347781;-17.754675017834455;-15.340706813609994
Patch 75;G1;88.2277693977501;-20.02284801170284;-3.045884067182092
Patch 75;G2;86.19378233619655;-19.014381176972574;-5.926389900311713
Patch 75;L;79.35859404901281;-27.921195482273564;-15.657601222201588
